order_id,supplier_id,supplier_name,pays_origine,categorie,product_id,product_name,date_commande,date_livraison,delai_prevu_j,delai_reel_j,retard_j,quantite_commandee,prix_unitaire,montant_total,taux_fiabilite,conformite_qualite
ORD01842,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-25,2025-06-15,21,21,0,456,285.83,130338.48,0.77,Oui
ORD01843,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-01-02,2025-01-10,6,8,2,187,221.07,41340.09,0.9,Oui
ORD01844,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-08-03,2025-08-09,2,6,4,588,276.21,162411.48,0.91,Oui
ORD01845,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-09-05,2025-09-18,10,13,3,1395,429.47,599110.65,0.97,Oui
ORD01846,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-09,2025-12-14,3,5,2,1053,358.64,377647.92,0.85,Oui
ORD01847,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-06-01,2025-06-21,21,20,0,498,51.01,25402.98,0.97,Oui
ORD01848,F005,CleanHome,France,Droguerie,P005,Lessive,2025-08-03,2025-08-08,3,5,2,716,111.7,79977.2,0.86,Oui
ORD01849,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-12-05,2025-12-14,10,9,0,761,313.79,238794.19,0.93,Oui
ORD01850,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-09-08,2025-10-02,21,24,3,893,309.41,276303.13,0.76,Oui
ORD01851,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-07-29,2025-08-03,6,5,0,1201,347.42,417251.42,0.82,Oui
ORD01852,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-08-15,2025-08-31,14,16,2,866,117.68,101910.88,0.76,Oui
ORD01853,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-06-23,2025-07-03,6,10,4,1726,21.01,36263.26,0.86,Oui
ORD01854,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-10-02,2025-10-06,4,4,0,1646,281.57,463464.22,0.99,Oui
ORD01855,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-03-08,2025-03-21,10,13,3,1155,9.45,10914.75,0.93,Oui
ORD01856,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-12-27,2026-01-02,5,6,1,1918,159.04,305038.72,0.94,Oui
ORD01857,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-09-23,2025-09-25,2,2,0,791,241.19,190781.29,1.0,Oui
ORD01858,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-04-28,2025-05-13,14,15,1,1691,73.05,123527.55,0.84,Oui
ORD01859,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-05-08,2025-06-01,25,24,0,123,380.54,46806.42,0.94,Oui
ORD01860,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-07-23,2025-08-19,25,27,2,136,71.05,9662.8,0.83,Oui
ORD01861,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-01-18,2025-01-25,6,7,1,1585,56.08,88886.8,0.95,Oui
ORD01862,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-05-19,2025-05-22,4,3,0,206,33.71,6944.26,0.93,Oui
ORD01863,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-11,2025-01-24,14,13,0,1570,373.7,586709.0,0.9,Oui
ORD01864,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-07-20,2025-08-07,18,18,0,1752,272.76,477875.52,0.83,Oui
ORD01865,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-01-12,2025-02-07,25,26,1,611,206.78,126342.58,0.77,Non
ORD01866,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-08-30,2025-09-19,18,20,2,646,193.58,125052.68,0.81,Oui
ORD01867,F005,CleanHome,France,Droguerie,P005,Lessive,2025-09-05,2025-09-09,3,4,1,1908,316.44,603767.52,0.88,Oui
ORD01868,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-07-21,2025-08-12,21,22,1,1612,246.19,396858.28,0.78,Oui
ORD01869,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-07-23,2025-07-25,2,2,0,965,166.73,160894.45,0.89,Oui
ORD01870,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-03-15,2025-03-29,10,14,4,221,43.38,9586.98,0.79,Oui
ORD01871,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-10-31,2025-11-21,21,21,0,221,64.03,14150.63,0.9,Oui
ORD01872,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-04-30,2025-05-17,18,17,0,1621,222.29,360332.09,0.85,Oui
ORD01873,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-01-19,2025-01-24,4,5,1,1461,254.61,371985.21,0.85,Oui
ORD01874,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-10-15,2025-10-23,6,8,2,1167,225.17,262773.39,0.99,Oui
ORD01875,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-12-29,2026-01-21,21,23,2,1103,249.89,275628.67,0.93,Oui
ORD01876,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-08-06,2025-08-15,5,9,4,208,169.37,35228.96,0.94,Oui
ORD01877,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-03-27,2025-04-01,5,5,0,946,391.45,370311.7,0.78,Oui
ORD01878,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-03-29,2025-04-23,21,25,4,1694,236.3,400292.2,0.78,Oui
ORD01879,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-07-24,2025-08-06,14,13,0,657,53.35,35050.95,1.0,Oui
ORD01880,F005,CleanHome,France,Droguerie,P005,Lessive,2025-09-25,2025-09-29,3,4,1,1309,400.35,524058.15,0.89,Oui
ORD01881,F005,CleanHome,France,Droguerie,P005,Lessive,2025-09-25,2025-10-02,3,7,4,468,361.36,169116.48,0.99,Oui
ORD01882,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-05-09,2025-05-29,18,20,2,997,95.17,94884.49,0.83,Oui
ORD01883,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-03-26,2025-04-02,4,7,3,1514,373.32,565206.48,0.75,Oui
ORD01884,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-08-29,2025-09-01,4,3,0,61,140.67,8580.87,0.8,Oui
ORD01885,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-08-23,2025-09-18,25,26,1,243,27.97,6796.71,0.87,Oui
ORD01886,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-11-22,2025-12-05,10,13,3,1859,102.1,189803.9,0.91,Non
ORD01887,F005,CleanHome,France,Droguerie,P005,Lessive,2025-05-26,2025-05-31,3,5,2,1246,328.33,409099.18,0.84,Oui
ORD01888,F005,CleanHome,France,Droguerie,P005,Lessive,2025-10-15,2025-10-21,3,6,3,1363,296.89,404661.07,0.77,Oui
ORD01889,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-05-24,2025-05-30,6,6,0,588,253.87,149275.56,0.78,Oui
ORD01890,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-06-19,2025-07-06,14,17,3,1631,384.1,626467.1,0.9,Non
ORD01891,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-12-09,2025-12-29,18,20,2,478,76.06,36356.68,0.95,Non
ORD01892,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-11-11,2025-11-16,5,5,0,343,74.59,25584.37,0.97,Oui
ORD01893,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-03-12,2025-03-17,2,5,3,1703,198.14,337432.42,0.92,Oui
ORD01894,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-03-02,2025-03-27,25,25,0,1197,177.26,212180.22,0.94,Oui
ORD01895,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-06-09,2025-06-22,10,13,3,699,239.04,167088.96,0.97,Oui
ORD01896,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-11-21,2025-11-26,4,5,1,1506,64.73,97483.38,0.86,Oui
ORD01897,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-17,2025-12-19,3,2,0,1192,404.94,482688.48,0.91,Oui
ORD01898,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-08-27,2025-09-10,10,14,4,758,327.96,248593.68,0.8,Oui
ORD01899,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-07-15,2025-07-22,6,7,1,416,419.97,174707.52,1.0,Oui
ORD01900,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-09-27,2025-10-07,10,10,0,61,263.99,16103.39,0.83,Oui
ORD01901,F005,CleanHome,France,Droguerie,P005,Lessive,2025-09-15,2025-09-17,3,2,0,1292,123.23,159213.16,0.91,Oui
ORD01902,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-23,2025-02-10,14,18,4,1492,114.24,170446.08,0.91,Non
ORD01903,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-08-30,2025-09-04,2,5,3,1344,204.79,275237.76,0.79,Oui
ORD01904,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-02-23,2025-03-19,25,24,0,806,13.46,10848.76,0.97,Oui
ORD01905,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-03-09,2025-03-12,4,3,0,909,375.41,341247.69,0.78,Oui
ORD01906,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-06-10,2025-06-11,2,1,0,1806,245.07,442596.42,1.0,Oui
ORD01907,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-01-09,2025-01-28,18,19,1,1764,302.56,533715.84,0.97,Oui
ORD01908,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-10-28,2025-11-05,4,8,4,1983,165.13,327452.79,0.75,Oui
ORD01909,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-12-08,2025-12-26,14,18,4,175,29.7,5197.5,0.96,Oui
ORD01910,F005,CleanHome,France,Droguerie,P005,Lessive,2025-02-12,2025-02-15,3,3,0,958,20.51,19648.58,0.9,Oui
ORD01911,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-03-30,2025-04-17,14,18,4,1579,379.03,598488.37,0.99,Oui
ORD01912,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-06-29,2025-07-23,25,24,0,749,210.08,157349.92,0.96,Oui
ORD01913,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-02-15,2025-03-07,21,20,0,1930,41.21,79535.3,0.93,Oui
ORD01914,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-11-17,2025-12-04,18,17,0,1620,76.62,124124.4,0.75,Oui
ORD01915,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-02-11,2025-03-08,21,25,4,1981,111.41,220703.21,0.96,Oui
ORD01916,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-03-09,2025-03-16,6,7,1,159,171.0,27189.0,0.82,Oui
ORD01917,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-06-11,2025-07-01,18,20,2,512,375.96,192491.52,0.82,Oui
ORD01918,F005,CleanHome,France,Droguerie,P005,Lessive,2025-05-13,2025-05-20,3,7,4,950,119.41,113439.5,0.87,Oui
ORD01919,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-11-25,2025-12-08,10,13,3,970,373.36,362159.2,0.92,Oui
ORD01920,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-07-17,2025-08-04,18,18,0,1151,256.14,294817.14,1.0,Oui
ORD01921,F005,CleanHome,France,Droguerie,P005,Lessive,2025-04-17,2025-04-21,3,4,1,1482,435.84,645914.88,0.89,Oui
ORD01922,F005,CleanHome,France,Droguerie,P005,Lessive,2025-02-16,2025-02-22,3,6,3,1633,95.22,155494.26,0.8,Oui
ORD01923,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-09-22,2025-10-01,5,9,4,1342,84.3,113130.6,0.78,Oui
ORD01924,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-10-16,2025-10-28,10,12,2,1398,264.98,370442.04,0.76,Oui
ORD01925,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-01-05,2025-01-15,10,10,0,913,214.24,195601.12,0.83,Oui
ORD01926,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-07-03,2025-07-08,4,5,1,383,210.35,80564.05,0.8,Oui
ORD01927,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-08-22,2025-09-12,18,21,3,1229,312.68,384283.72,0.93,Oui
ORD01928,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-05-10,2025-05-20,6,10,4,814,270.62,220284.68,0.87,Oui
ORD01929,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-04-30,2025-05-05,2,5,3,270,189.73,51227.1,0.94,Non
ORD01930,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-10-31,2025-11-13,14,13,0,385,230.74,88834.9,0.98,Oui
ORD01931,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-04-12,2025-05-10,25,28,3,1589,63.23,100472.47,0.92,Oui
ORD01932,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-02-16,2025-02-19,2,3,1,1673,344.74,576750.02,0.95,Oui
ORD01933,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-08-24,2025-08-27,4,3,0,1398,66.8,93386.4,0.97,Oui
ORD01934,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-04-05,2025-04-10,5,5,0,1806,91.89,165953.34,0.77,Oui
ORD01935,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-07-11,2025-08-04,25,24,0,1027,72.12,74067.24,0.77,Oui
ORD01936,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-12-24,2026-01-07,14,14,0,1919,212.8,408363.2,0.84,Oui
ORD01937,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-02-19,2025-02-27,6,8,2,313,143.6,44946.8,0.98,Oui
ORD01938,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-05-25,2025-06-08,10,14,4,1545,392.77,606829.65,0.9,Oui
ORD01939,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-09-08,2025-09-22,10,14,4,1566,436.62,683746.92,0.76,Oui
ORD01940,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-05-01,2025-05-06,4,5,1,791,153.26,121228.66,0.96,Oui
ORD01941,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-02-09,2025-02-27,14,18,4,521,62.57,32598.97,0.8,Oui
ORD01942,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-02-17,2025-03-04,14,15,1,836,294.49,246193.64,0.86,Oui
ORD01943,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-12-12,2025-12-28,14,16,2,121,117.83,14257.43,0.99,Oui
ORD01944,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-12-16,2026-01-02,14,17,3,1758,48.34,84981.72,0.95,Oui
ORD01945,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-12-02,2025-12-09,5,7,2,1695,363.21,615640.95,0.79,Oui
ORD01946,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-07-16,2025-08-14,25,29,4,981,5.71,5601.51,0.91,Oui
ORD01947,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-28,2025-02-12,14,15,1,920,116.76,107419.2,0.91,Oui
ORD01948,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-09-15,2025-10-07,21,22,1,1649,213.36,351830.64,0.83,Oui
ORD01949,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-02-27,2025-03-09,10,10,0,918,239.5,219861.0,0.85,Oui
ORD01950,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-01-04,2025-01-09,4,5,1,1991,420.41,837036.31,0.9,Oui
ORD01951,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-08-21,2025-09-10,18,20,2,149,209.41,31202.09,0.76,Oui
ORD01952,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-07-07,2025-07-27,21,20,0,1871,269.9,504982.9,0.84,Oui
ORD01953,F005,CleanHome,France,Droguerie,P005,Lessive,2025-01-13,2025-01-19,3,6,3,597,80.84,48261.48,0.84,Oui
ORD01954,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-06-02,2025-06-16,10,14,4,122,268.3,32732.6,0.84,Oui
ORD01955,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-05-08,2025-05-22,14,14,0,222,240.98,53497.56,0.78,Oui
ORD01956,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-08-09,2025-08-31,21,22,1,757,437.35,331073.95,0.92,Oui
ORD01957,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-10-19,2025-11-15,25,27,2,133,34.9,4641.7,0.84,Oui
ORD01958,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-07-15,2025-07-23,5,8,3,1535,35.9,55106.5,0.98,Oui
ORD01959,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-07-25,2025-08-07,14,13,0,426,427.69,182195.94,0.81,Oui
ORD01960,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-08-10,2025-08-14,5,4,0,1675,86.64,145122.0,0.82,Oui
ORD01961,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-10-04,2025-10-29,25,25,0,1471,359.63,529015.73,0.84,Oui
ORD01962,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-05-21,2025-06-08,14,18,4,1460,350.35,511511.0,0.82,Oui
ORD01963,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-07-24,2025-08-11,18,18,0,1438,128.57,184883.66,0.75,Oui
ORD01964,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-12-03,2025-12-17,14,14,0,612,120.54,73770.48,0.9,Non
ORD01965,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-02-19,2025-03-01,10,10,0,510,8.62,4396.2,0.83,Oui
ORD01966,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-31,2026-01-06,3,6,3,1743,207.56,361777.08,0.86,Oui
ORD01967,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-07-19,2025-08-15,25,27,2,1954,251.17,490786.18,0.84,Oui
ORD01968,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-03-19,2025-04-11,21,23,2,1799,334.29,601387.71,0.8,Oui
ORD01969,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-05-11,2025-05-27,14,16,2,116,297.48,34507.68,0.89,Oui
ORD01970,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-10-15,2025-11-06,21,22,1,220,93.79,20633.8,1.0,Oui
ORD01971,F005,CleanHome,France,Droguerie,P005,Lessive,2025-06-11,2025-06-16,3,5,2,1431,210.59,301354.29,0.79,Oui
ORD01972,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-06-30,2025-07-21,18,21,3,933,187.22,174676.26,0.94,Oui
ORD01973,F005,CleanHome,France,Droguerie,P005,Lessive,2025-10-12,2025-10-19,3,7,4,1055,445.36,469854.8,0.84,Oui
ORD01974,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-11-07,2025-11-20,14,13,0,248,178.39,44240.72,0.8,Oui
ORD01975,F005,CleanHome,France,Droguerie,P005,Lessive,2025-04-02,2025-04-05,3,3,0,1620,350.0,567000.0,0.93,Oui
ORD01976,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-06-30,2025-07-14,14,14,0,906,405.26,367165.56,0.82,Oui
ORD01977,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-12-07,2025-12-16,5,9,4,1346,342.91,461556.86,0.83,Oui
ORD01978,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-04-26,2025-05-12,14,16,2,1063,340.69,362153.47,0.82,Non
ORD01979,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-04-01,2025-04-07,4,6,2,640,2.0,1280.0,0.96,Oui
ORD01980,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-12-16,2025-12-19,4,3,0,835,261.28,218168.8,0.85,Oui
ORD01981,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-11-22,2025-11-27,6,5,0,1317,101.27,133372.59,0.9,Oui
ORD01982,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-11-03,2025-11-11,5,8,3,1549,184.24,285387.76,0.76,Oui
ORD01983,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-10-19,2025-10-27,4,8,4,1016,308.12,313049.92,0.99,Oui
ORD01984,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-12-01,2025-12-21,18,20,2,1180,230.35,271813.0,0.8,Oui
ORD01985,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-07-08,2025-08-02,21,25,4,1841,108.07,198956.87,0.87,Oui
ORD01986,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-06-15,2025-06-21,6,6,0,650,29.63,19259.5,0.76,Oui
ORD01987,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-06,2025-05-31,21,25,4,1285,199.92,256897.2,0.81,Oui
ORD01988,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-09-14,2025-10-09,21,25,4,277,361.76,100207.52,0.96,Oui
ORD01989,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-05-06,2025-05-12,4,6,2,1528,433.13,661822.64,0.75,Oui
ORD01990,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-09-24,2025-10-10,14,16,2,1815,173.7,315265.5,0.95,Non
ORD01991,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-03-03,2025-04-01,25,29,4,1640,273.34,448277.6,1.0,Oui
ORD01992,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-09-04,2025-09-29,21,25,4,172,132.19,22736.68,0.85,Oui
ORD01993,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-07-06,2025-07-10,2,4,2,1517,417.36,633135.12,0.91,Oui
ORD01994,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-02-23,2025-02-28,5,5,0,1784,118.49,211386.16,0.96,Oui
ORD01995,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-03-28,2025-04-03,5,6,1,895,295.61,264570.95,0.79,Oui
ORD01996,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-04-18,2025-05-10,21,22,1,248,148.85,36914.8,0.92,Oui
ORD01997,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-06,2025-05-28,21,22,1,751,133.23,100055.73,0.86,Oui
ORD01998,F005,CleanHome,France,Droguerie,P005,Lessive,2025-10-18,2025-10-22,3,4,1,1267,16.57,20994.19,0.79,Oui
ORD01999,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-04-24,2025-04-27,2,3,1,1204,163.54,196902.16,0.82,Non
ORD02000,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-10-18,2025-10-26,4,8,4,674,214.14,144330.36,0.86,Oui
ORD02001,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-03-17,2025-03-24,4,7,3,648,386.69,250575.12,0.81,Oui
ORD02002,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-10-26,2025-11-02,6,7,1,353,263.11,92877.83,0.81,Oui
ORD02003,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-07-27,2025-08-23,25,27,2,1316,405.05,533045.8,0.99,Oui
ORD02004,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-09-14,2025-10-03,18,19,1,1121,168.78,189202.38,0.97,Oui
ORD02005,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-09-26,2025-10-02,4,6,2,409,218.06,89186.54,0.84,Oui
ORD02006,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-06-25,2025-06-30,5,5,0,683,93.29,63717.07,0.79,Oui
ORD02007,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-11-29,2025-12-04,5,5,0,780,224.71,175273.8,0.89,Oui
ORD02008,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-09-26,2025-09-28,2,2,0,1568,91.54,143534.72,0.92,Oui
ORD02009,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-06-18,2025-06-26,5,8,3,187,122.53,22913.11,0.99,Oui
ORD02010,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-02-10,2025-03-06,25,24,0,964,255.23,246041.72,0.81,Oui
ORD02011,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-12-20,2025-12-28,4,8,4,1806,110.67,199870.02,0.92,Oui
ORD02012,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-11-08,2025-11-11,2,3,1,1180,125.23,147771.4,0.94,Oui
ORD02013,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-03-09,2025-03-17,5,8,3,670,27.86,18666.2,0.81,Oui
ORD02014,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-09-02,2025-09-22,18,20,2,251,241.85,60704.35,0.95,Oui
ORD02015,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-04-11,2025-04-18,5,7,2,288,199.13,57349.44,0.87,Oui
ORD02016,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-04-21,2025-05-12,18,21,3,1047,135.33,141690.51,0.75,Oui
ORD02017,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-08-15,2025-08-24,5,9,4,448,265.23,118823.04,0.91,Oui
ORD02018,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-05-09,2025-05-13,2,4,2,1281,122.2,156538.2,0.91,Oui
ORD02019,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-09-21,2025-10-13,21,22,1,1998,290.55,580518.9,0.82,Oui
ORD02020,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-05-21,2025-06-04,10,14,4,1199,226.63,271729.37,0.91,Oui
ORD02021,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-09-07,2025-09-10,4,3,0,703,402.07,282655.21,0.88,Oui
ORD02022,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-02-03,2025-02-09,4,6,2,1428,137.44,196264.32,0.98,Oui
ORD02023,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-04-04,2025-04-29,25,25,0,1644,49.37,81164.28,0.81,Oui
ORD02024,F005,CleanHome,France,Droguerie,P005,Lessive,2025-06-13,2025-06-19,3,6,3,1016,46.76,47508.16,0.83,Oui
ORD02025,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-12-11,2025-12-29,18,18,0,713,70.8,50480.4,0.94,Oui
