transaction_id,date,store_id,store_city,product_id,product_name,category,price,quantity,total_amount,customer_id,customer_age,customer_segment,loyalty_points,payment_method,stock_before,stock_after,promotion,weather,temperature,special_day,web_visits,clicks
T03809,2025-11-24,S01,Paris,P010,Casque audio,Électronique,49.0,3,147.0,C108,55,Jeune,2735,Mobile,25,22,Oui,Neige,10.2,Black Friday,45,15
T03810,2025-11-01,S06,Nice,P010,Casque audio,Électronique,49.0,9,441.0,C958,40,Jeune,2747,Mobile,99,90,Oui,Neige,10.4,Soldes,39,21
T03811,2025-05-01,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,4,18.0,C155,67,Famille,1736,Mobile,74,70,Non,Neige,21.8,Noël,6,3
T03812,2025-03-08,S01,Paris,P008,Smartphone,Électronique,299.0,6,1794.0,C231,28,Jeune,3048,Mobile,100,94,Non,Nuageux,17.6,Noël,2,2
T03813,2025-09-22,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,10,12.0,C291,33,Actif,1463,Espèces,179,169,Non,Neige,16.5,Noël,21,8
T03814,2025-06-22,S04,Lille,P006,T-shirt homme,Textile,12.0,1,12.0,C945,53,Famille,337,CB,46,45,Oui,Neige,32.3,Soldes,10,5
T03815,2025-09-27,S08,Nantes,P004,Shampoing,Droguerie,4.5,4,18.0,C127,39,Famille,728,CB,29,25,Non,Neige,4.4,Black Friday,32,1
T03816,2025-04-02,S08,Nantes,P002,Riz 1kg,Alimentaire,2.0,4,8.0,C124,29,Senior,1214,Mobile,169,165,Oui,Pluie,-3.5,Black Friday,35,19
T03817,2025-04-23,S03,Marseille,P005,Lessive,Droguerie,8.5,7,59.5,C495,35,Jeune,1241,Espèces,130,123,Oui,Nuageux,20.8,Noël,0,0
T03818,2025-03-09,S02,Lyon,P005,Lessive,Droguerie,8.5,4,34.0,C906,29,Famille,2777,CB,102,98,Oui,Soleil,32.8,Noël,40,8
T03819,2025-08-02,S06,Nice,P008,Smartphone,Électronique,299.0,10,2990.0,C268,61,Famille,4875,Mobile,43,33,Non,Soleil,27.9,Noël,9,7
T03820,2025-08-26,S02,Lyon,P005,Lessive,Droguerie,8.5,2,17.0,C867,68,Senior,4250,Mobile,94,92,Oui,Soleil,14.7,Soldes,40,29
T03821,2025-10-30,S01,Paris,P002,Riz 1kg,Alimentaire,2.0,6,12.0,C847,19,Senior,4168,Espèces,97,91,Non,Neige,30.8,Black Friday,9,2
T03822,2025-06-21,S03,Marseille,P009,TV 4K,Électronique,599.0,10,5990.0,C603,53,Senior,2576,Espèces,114,104,Oui,Nuageux,30.8,Black Friday,39,31
T03823,2025-09-18,S08,Nantes,P005,Lessive,Droguerie,8.5,3,25.5,C493,54,Jeune,1430,Espèces,43,40,Oui,Neige,33.8,Aucun,23,22
T03824,2025-08-31,S01,Paris,P005,Lessive,Droguerie,8.5,9,76.5,C664,56,Famille,3366,Mobile,23,14,Non,Nuageux,10.5,Black Friday,21,1
T03825,2025-01-10,S03,Marseille,P002,Riz 1kg,Alimentaire,2.0,10,20.0,C579,70,Senior,2625,CB,47,37,Non,Neige,33.6,Aucun,34,7
T03826,2025-07-12,S05,Toulouse,P002,Riz 1kg,Alimentaire,2.0,6,12.0,C311,67,Famille,3197,Espèces,115,109,Oui,Nuageux,14.6,Noël,41,13
T03827,2025-01-28,S06,Nice,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C508,58,Jeune,4756,CB,56,49,Oui,Neige,1.5,Aucun,32,15
T03828,2025-08-04,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,1.2,8,9.6,C443,55,Jeune,3589,Mobile,42,34,Non,Pluie,-3.4,Soldes,47,32
T03829,2025-03-12,S02,Lyon,P008,Smartphone,Électronique,299.0,4,1196.0,C581,59,Jeune,3358,Espèces,114,110,Oui,Pluie,-3.4,Black Friday,32,2
T03830,2025-05-06,S05,Toulouse,P007,Jeans,Textile,35.0,1,35.0,C348,65,Actif,4425,Espèces,164,163,Non,Nuageux,14.3,Aucun,37,7
T03831,2025-10-11,S05,Toulouse,P007,Jeans,Textile,35.0,8,280.0,C564,24,Jeune,4150,Espèces,121,113,Non,Soleil,30.7,Noël,11,6
T03832,2025-04-18,S08,Nantes,P003,Pâtes 500g,Alimentaire,1.1,9,9.9,C545,65,Actif,84,Mobile,115,106,Oui,Nuageux,5.0,Soldes,33,33
T03833,2025-04-23,S02,Lyon,P010,Casque audio,Électronique,49.0,7,343.0,C186,69,Senior,536,CB,85,78,Oui,Nuageux,5.3,Aucun,34,31
T03834,2025-04-19,S07,Bordeaux,P010,Casque audio,Électronique,49.0,9,441.0,C703,63,Famille,4432,Espèces,157,148,Oui,Neige,-2.0,Black Friday,9,0
T03835,2025-07-17,S04,Lille,P008,Smartphone,Électronique,299.0,9,2691.0,C770,29,Actif,3730,Espèces,88,79,Non,Nuageux,1.6,Noël,0,0
T03836,2025-05-09,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,1.1,1,1.1,C126,46,Famille,1286,CB,89,88,Oui,Soleil,5.7,Noël,12,10
T03837,2025-03-05,S02,Lyon,P009,TV 4K,Électronique,599.0,4,2396.0,C608,20,Jeune,915,Espèces,58,54,Non,Soleil,4.7,Noël,3,2
T03838,2025-05-03,S07,Bordeaux,P008,Smartphone,Électronique,299.0,9,2691.0,C620,62,Actif,1261,Espèces,93,84,Non,Soleil,12.6,Soldes,7,3
T03839,2025-09-11,S01,Paris,P006,T-shirt homme,Textile,12.0,8,96.0,C845,58,Jeune,316,Mobile,152,144,Oui,Nuageux,28.0,Noël,2,0
T03840,2025-11-23,S02,Lyon,P007,Jeans,Textile,35.0,8,280.0,C425,41,Actif,841,Mobile,128,120,Non,Neige,10.3,Soldes,30,4
T03841,2025-02-04,S05,Toulouse,P008,Smartphone,Électronique,299.0,6,1794.0,C242,30,Jeune,4637,Mobile,196,190,Non,Soleil,18.1,Aucun,48,27
T03842,2025-03-30,S08,Nantes,P010,Casque audio,Électronique,49.0,7,343.0,C274,34,Actif,3945,Espèces,124,117,Oui,Neige,10.6,Soldes,17,2
T03843,2025-02-13,S06,Nice,P002,Riz 1kg,Alimentaire,2.0,9,18.0,C346,57,Jeune,2240,Mobile,121,112,Oui,Nuageux,11.2,Aucun,50,33
T03844,2025-05-27,S03,Marseille,P006,T-shirt homme,Textile,12.0,1,12.0,C789,41,Jeune,3392,CB,151,150,Non,Soleil,32.2,Black Friday,6,6
T03845,2025-01-08,S02,Lyon,P008,Smartphone,Électronique,299.0,1,299.0,C736,62,Jeune,864,CB,188,187,Non,Neige,11.7,Black Friday,20,18
T03846,2025-09-12,S05,Toulouse,P003,Pâtes 500g,Alimentaire,1.1,8,8.8,C288,49,Actif,3946,Espèces,62,54,Non,Neige,-1.9,Noël,49,2
T03847,2025-05-06,S05,Toulouse,P009,TV 4K,Électronique,599.0,2,1198.0,C719,59,Famille,1741,Espèces,135,133,Non,Neige,30.9,Aucun,1,0
T03848,2025-01-10,S03,Marseille,P010,Casque audio,Électronique,49.0,6,294.0,C311,24,Famille,3552,CB,38,32,Non,Nuageux,-0.7,Soldes,20,17
T03849,2025-12-30,S01,Paris,P009,TV 4K,Électronique,599.0,6,3594.0,C684,41,Famille,322,Mobile,85,79,Oui,Neige,18.8,Aucun,13,2
T03850,2025-04-07,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C363,52,Actif,321,CB,154,147,Oui,Nuageux,4.8,Black Friday,46,36
T03851,2025-08-05,S01,Paris,P007,Jeans,Textile,35.0,7,245.0,C640,29,Actif,4283,CB,152,145,Non,Soleil,7.9,Black Friday,33,24
T03852,2025-05-06,S08,Nantes,P002,Riz 1kg,Alimentaire,2.0,9,18.0,C245,38,Senior,3320,Mobile,46,37,Non,Neige,-4.9,Soldes,50,47
T03853,2025-11-06,S07,Bordeaux,P007,Jeans,Textile,35.0,8,280.0,C463,66,Famille,430,CB,55,47,Oui,Pluie,-0.6,Noël,24,23
T03854,2025-03-27,S07,Bordeaux,P007,Jeans,Textile,35.0,7,245.0,C145,31,Senior,1743,Espèces,162,155,Non,Neige,2.9,Noël,27,20
T03855,2025-12-22,S07,Bordeaux,P005,Lessive,Droguerie,8.5,4,34.0,C670,52,Famille,2353,Espèces,131,127,Non,Soleil,33.1,Noël,34,9
T03856,2025-02-04,S01,Paris,P004,Shampoing,Droguerie,4.5,1,4.5,C120,25,Actif,4798,Mobile,141,140,Oui,Pluie,20.6,Aucun,18,0
T03857,2025-02-08,S02,Lyon,P008,Smartphone,Électronique,299.0,8,2392.0,C898,29,Senior,1095,CB,22,14,Oui,Neige,21.4,Soldes,47,6
T03858,2025-06-08,S01,Paris,P008,Smartphone,Électronique,299.0,5,1495.0,C960,64,Jeune,4117,Espèces,89,84,Non,Neige,-4.7,Soldes,4,0
T03859,2025-10-09,S07,Bordeaux,P008,Smartphone,Électronique,299.0,4,1196.0,C518,31,Senior,4042,CB,183,179,Non,Pluie,13.2,Soldes,41,11
T03860,2025-08-25,S06,Nice,P008,Smartphone,Électronique,299.0,10,2990.0,C626,68,Famille,326,Mobile,69,59,Non,Soleil,8.9,Black Friday,9,2
T03861,2025-03-15,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C327,59,Jeune,234,Mobile,82,75,Non,Pluie,16.5,Black Friday,27,4
T03862,2025-07-13,S06,Nice,P007,Jeans,Textile,35.0,10,350.0,C391,56,Senior,557,Espèces,84,74,Oui,Nuageux,8.8,Black Friday,17,11
T03863,2025-02-16,S06,Nice,P003,Pâtes 500g,Alimentaire,1.1,2,2.2,C651,42,Senior,4966,Mobile,20,18,Oui,Soleil,24.8,Soldes,41,37
T03864,2025-04-25,S05,Toulouse,P004,Shampoing,Droguerie,4.5,7,31.5,C363,18,Famille,2449,CB,172,165,Non,Nuageux,15.0,Black Friday,35,11
T03865,2025-12-02,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C788,62,Famille,377,Mobile,47,40,Non,Pluie,-0.1,Noël,4,3
T03866,2025-06-29,S03,Marseille,P004,Shampoing,Droguerie,4.5,9,40.5,C509,52,Jeune,4991,Mobile,174,165,Non,Soleil,4.1,Aucun,13,0
T03867,2025-10-20,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C706,21,Actif,4694,CB,68,61,Oui,Soleil,29.1,Noël,26,17
T03868,2025-11-08,S01,Paris,P008,Smartphone,Électronique,299.0,1,299.0,C184,60,Famille,1798,Espèces,56,55,Non,Neige,1.6,Black Friday,11,1
T03869,2025-05-21,S08,Nantes,P004,Shampoing,Droguerie,4.5,2,9.0,C141,51,Jeune,3232,CB,44,42,Oui,Pluie,21.7,Aucun,28,4
T03870,2025-01-20,S07,Bordeaux,P002,Riz 1kg,Alimentaire,2.0,4,8.0,C231,43,Actif,391,Espèces,150,146,Oui,Neige,-4.4,Aucun,23,12
T03871,2025-05-22,S07,Bordeaux,P002,Riz 1kg,Alimentaire,2.0,10,20.0,C724,54,Senior,887,CB,88,78,Oui,Pluie,3.8,Aucun,1,0
T03872,2025-08-14,S05,Toulouse,P009,TV 4K,Électronique,599.0,1,599.0,C141,57,Actif,4444,CB,84,83,Oui,Soleil,-2.5,Black Friday,40,40
T03873,2025-08-30,S06,Nice,P009,TV 4K,Électronique,599.0,7,4193.0,C731,36,Jeune,4449,Espèces,117,110,Non,Pluie,24.7,Black Friday,32,27
T03874,2025-06-11,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,5,6.0,C270,22,Actif,4688,CB,106,101,Non,Nuageux,-1.4,Aucun,39,16
T03875,2025-08-15,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C820,69,Famille,529,Espèces,81,74,Non,Pluie,-0.2,Soldes,38,36
T03876,2025-10-27,S06,Nice,P005,Lessive,Droguerie,8.5,3,25.5,C884,33,Jeune,884,CB,65,62,Non,Neige,13.8,Noël,13,11
T03877,2025-10-28,S06,Nice,P004,Shampoing,Droguerie,4.5,4,18.0,C797,48,Senior,1198,CB,56,52,Oui,Pluie,10.3,Soldes,16,9
T03878,2025-03-17,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,2,2.4,C282,41,Actif,3272,Mobile,144,142,Non,Pluie,28.9,Black Friday,20,9
T03879,2025-10-08,S03,Marseille,P007,Jeans,Textile,35.0,9,315.0,C318,21,Famille,1539,Mobile,124,115,Non,Neige,33.2,Aucun,43,6
T03880,2025-04-01,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,9,9.9,C186,27,Actif,3978,Mobile,145,136,Non,Nuageux,34.7,Aucun,29,3
T03881,2025-08-15,S01,Paris,P007,Jeans,Textile,35.0,5,175.0,C915,65,Jeune,2494,Espèces,44,39,Non,Soleil,3.8,Soldes,26,18
T03882,2025-03-14,S05,Toulouse,P006,T-shirt homme,Textile,12.0,7,84.0,C778,67,Senior,2740,Espèces,151,144,Oui,Nuageux,34.8,Aucun,23,12
T03883,2025-12-07,S01,Paris,P004,Shampoing,Droguerie,4.5,9,40.5,C757,58,Senior,3377,CB,74,65,Non,Neige,-0.5,Soldes,35,26
T03884,2025-09-03,S01,Paris,P002,Riz 1kg,Alimentaire,2.0,7,14.0,C718,18,Jeune,4046,CB,29,22,Non,Nuageux,14.2,Soldes,25,18
T03885,2025-05-19,S06,Nice,P010,Casque audio,Électronique,49.0,6,294.0,C441,28,Senior,2184,CB,200,194,Oui,Soleil,25.0,Soldes,39,18
T03886,2025-05-05,S01,Paris,P009,TV 4K,Électronique,599.0,10,5990.0,C804,37,Jeune,2929,Mobile,159,149,Non,Soleil,17.8,Black Friday,8,6
T03887,2025-02-24,S07,Bordeaux,P007,Jeans,Textile,35.0,10,350.0,C261,67,Actif,4449,Espèces,43,33,Oui,Pluie,13.4,Noël,16,4
T03888,2025-10-22,S08,Nantes,P010,Casque audio,Électronique,49.0,7,343.0,C972,33,Actif,4898,Mobile,160,153,Non,Nuageux,7.0,Soldes,0,1
T03889,2025-01-16,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,9,40.5,C740,66,Senior,2779,Mobile,127,118,Non,Soleil,7.3,Black Friday,41,1
T03890,2025-08-16,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,1.2,4,4.8,C560,65,Actif,239,CB,27,23,Oui,Soleil,18.0,Noël,21,20
T03891,2025-11-23,S02,Lyon,P007,Jeans,Textile,35.0,6,210.0,C254,31,Jeune,1359,Espèces,84,78,Oui,Pluie,6.2,Aucun,29,16
T03892,2025-02-04,S07,Bordeaux,P007,Jeans,Textile,35.0,8,280.0,C240,66,Actif,2878,Espèces,112,104,Non,Pluie,8.2,Noël,35,4
T03893,2025-03-08,S03,Marseille,P002,Riz 1kg,Alimentaire,2.0,6,12.0,C612,34,Senior,1350,CB,105,99,Oui,Neige,-4.4,Black Friday,6,1
T03894,2025-10-27,S01,Paris,P009,TV 4K,Électronique,599.0,6,3594.0,C288,39,Senior,2377,CB,131,125,Non,Neige,9.8,Black Friday,3,2
T03895,2025-11-15,S06,Nice,P001,Lait demi-écrémé,Alimentaire,1.2,5,6.0,C494,69,Actif,4754,Espèces,144,139,Non,Nuageux,29.4,Noël,33,20
T03896,2025-07-02,S02,Lyon,P006,T-shirt homme,Textile,12.0,6,72.0,C551,64,Actif,3537,CB,88,82,Non,Soleil,9.6,Soldes,22,4
T03897,2025-08-20,S03,Marseille,P009,TV 4K,Électronique,599.0,1,599.0,C128,54,Famille,2813,Espèces,179,178,Oui,Pluie,10.8,Soldes,3,3
T03898,2025-09-11,S01,Paris,P006,T-shirt homme,Textile,12.0,10,120.0,C329,54,Senior,1176,CB,91,81,Non,Neige,27.3,Aucun,17,10
T03899,2025-06-10,S05,Toulouse,P006,T-shirt homme,Textile,12.0,3,36.0,C633,48,Famille,1887,Mobile,81,78,Non,Soleil,12.3,Aucun,25,15
T03900,2025-12-24,S04,Lille,P007,Jeans,Textile,35.0,1,35.0,C709,33,Jeune,74,Mobile,64,63,Oui,Pluie,34.6,Aucun,36,7
T03901,2025-07-01,S04,Lille,P010,Casque audio,Électronique,49.0,2,98.0,C490,54,Actif,1124,CB,181,179,Oui,Nuageux,-1.0,Aucun,6,5
T03902,2025-08-31,S05,Toulouse,P002,Riz 1kg,Alimentaire,2.0,4,8.0,C638,18,Actif,4433,Mobile,140,136,Oui,Neige,-3.5,Noël,3,1
T03903,2025-02-17,S03,Marseille,P003,Pâtes 500g,Alimentaire,1.1,7,7.7,C491,54,Famille,379,CB,191,184,Non,Pluie,5.6,Aucun,21,14
T03904,2025-09-26,S08,Nantes,P009,TV 4K,Électronique,599.0,7,4193.0,C850,58,Actif,4026,Espèces,122,115,Oui,Neige,29.8,Black Friday,49,2
T03905,2025-03-12,S02,Lyon,P007,Jeans,Textile,35.0,8,280.0,C881,20,Actif,1986,CB,158,150,Non,Neige,19.9,Noël,12,4
T03906,2025-05-05,S05,Toulouse,P010,Casque audio,Électronique,49.0,1,49.0,C581,18,Jeune,4947,Espèces,107,106,Non,Neige,18.0,Aucun,20,0
T03907,2025-03-17,S08,Nantes,P007,Jeans,Textile,35.0,4,140.0,C159,46,Famille,1036,CB,159,155,Oui,Soleil,-0.2,Noël,2,0
T03908,2025-06-20,S02,Lyon,P005,Lessive,Droguerie,8.5,9,76.5,C283,67,Senior,4413,Mobile,136,127,Non,Nuageux,22.8,Black Friday,1,0
T03909,2025-09-24,S03,Marseille,P010,Casque audio,Électronique,49.0,6,294.0,C158,23,Senior,4176,Espèces,171,165,Oui,Soleil,21.3,Black Friday,15,1
T03910,2025-05-24,S01,Paris,P007,Jeans,Textile,35.0,10,350.0,C144,53,Famille,3525,Mobile,61,51,Non,Neige,14.0,Soldes,12,8
T03911,2025-04-24,S02,Lyon,P010,Casque audio,Électronique,49.0,6,294.0,C942,23,Jeune,2084,Espèces,86,80,Oui,Neige,28.4,Soldes,26,19
T03912,2025-02-02,S01,Paris,P004,Shampoing,Droguerie,4.5,5,22.5,C702,24,Senior,479,CB,166,161,Non,Soleil,25.4,Black Friday,46,33
T03913,2025-08-28,S02,Lyon,P007,Jeans,Textile,35.0,10,350.0,C581,23,Famille,1493,CB,156,146,Non,Nuageux,31.9,Soldes,49,29
T03914,2025-11-23,S01,Paris,P009,TV 4K,Électronique,599.0,5,2995.0,C258,48,Famille,2281,CB,183,178,Non,Soleil,26.0,Aucun,40,24
T03915,2025-03-05,S01,Paris,P008,Smartphone,Électronique,299.0,2,598.0,C779,51,Jeune,1962,Mobile,45,43,Oui,Soleil,0.5,Noël,22,8
T03916,2025-12-13,S02,Lyon,P007,Jeans,Textile,35.0,5,175.0,C885,67,Jeune,3196,CB,93,88,Oui,Nuageux,-5.0,Black Friday,44,2
T03917,2025-04-22,S06,Nice,P007,Jeans,Textile,35.0,9,315.0,C355,46,Actif,441,CB,79,70,Non,Nuageux,33.6,Soldes,47,32
T03918,2025-01-18,S08,Nantes,P002,Riz 1kg,Alimentaire,2.0,3,6.0,C798,55,Jeune,4764,Mobile,77,74,Oui,Pluie,-2.7,Soldes,2,0
T03919,2025-06-25,S06,Nice,P006,T-shirt homme,Textile,12.0,5,60.0,C879,24,Jeune,1730,Mobile,99,94,Non,Nuageux,34.1,Noël,36,4
T03920,2025-02-22,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,1.2,8,9.6,C360,40,Actif,2438,Espèces,51,43,Non,Pluie,28.9,Black Friday,22,11
T03921,2025-12-16,S01,Paris,P003,Pâtes 500g,Alimentaire,1.1,3,3.3,C411,65,Famille,3569,Espèces,158,155,Non,Neige,2.2,Black Friday,2,2
T03922,2025-12-04,S05,Toulouse,P003,Pâtes 500g,Alimentaire,1.1,4,4.4,C846,28,Actif,804,Espèces,114,110,Oui,Neige,9.1,Noël,32,6
T03923,2025-08-07,S07,Bordeaux,P008,Smartphone,Électronique,299.0,8,2392.0,C123,55,Famille,2522,Mobile,101,93,Non,Soleil,29.0,Noël,3,2
T03924,2025-03-10,S07,Bordeaux,P005,Lessive,Droguerie,8.5,1,8.5,C335,22,Actif,2423,CB,111,110,Oui,Nuageux,-0.4,Soldes,7,1
T03925,2025-11-27,S07,Bordeaux,P002,Riz 1kg,Alimentaire,2.0,2,4.0,C706,26,Senior,4041,CB,72,70,Oui,Soleil,18.8,Aucun,31,5
T03926,2025-03-05,S05,Toulouse,P005,Lessive,Droguerie,8.5,1,8.5,C814,36,Jeune,3828,CB,156,155,Oui,Pluie,30.3,Noël,19,7
T03927,2025-07-14,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,9,10.8,C575,27,Senior,903,Mobile,111,102,Oui,Neige,25.0,Soldes,39,18
T03928,2025-10-25,S08,Nantes,P009,TV 4K,Électronique,599.0,9,5391.0,C366,67,Senior,584,Mobile,46,37,Non,Pluie,10.2,Black Friday,0,0
T03929,2025-11-11,S04,Lille,P001,Lait demi-écrémé,Alimentaire,1.2,4,4.8,C400,36,Senior,1237,Mobile,104,100,Oui,Neige,14.8,Black Friday,17,10
T03930,2025-10-04,S04,Lille,P005,Lessive,Droguerie,8.5,6,51.0,C776,23,Jeune,746,Mobile,190,184,Non,Nuageux,34.0,Noël,22,11
T03931,2025-10-01,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,7,7.7,C515,55,Actif,4244,CB,132,125,Oui,Soleil,29.4,Black Friday,40,34
T03932,2025-07-29,S06,Nice,P001,Lait demi-écrémé,Alimentaire,1.2,8,9.6,C183,31,Famille,3323,CB,146,138,Oui,Neige,17.8,Noël,42,32
T03933,2025-12-17,S01,Paris,P005,Lessive,Droguerie,8.5,5,42.5,C125,46,Jeune,5,Mobile,143,138,Non,Neige,31.3,Black Friday,46,28
T03934,2025-05-25,S08,Nantes,P008,Smartphone,Électronique,299.0,8,2392.0,C311,33,Actif,4134,Espèces,35,27,Non,Soleil,13.1,Soldes,34,29
T03935,2025-10-29,S07,Bordeaux,P009,TV 4K,Électronique,599.0,9,5391.0,C195,61,Actif,1473,Espèces,56,47,Oui,Pluie,33.2,Noël,1,0
T03936,2025-05-29,S04,Lille,P006,T-shirt homme,Textile,12.0,1,12.0,C803,48,Jeune,4469,Mobile,120,119,Oui,Neige,1.5,Soldes,14,13
T03937,2025-01-26,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C936,40,Famille,3354,Mobile,52,45,Non,Pluie,-4.8,Black Friday,2,0
T03938,2025-09-04,S07,Bordeaux,P009,TV 4K,Électronique,599.0,7,4193.0,C546,43,Actif,283,Espèces,169,162,Non,Nuageux,31.1,Soldes,39,25
T03939,2025-07-17,S06,Nice,P005,Lessive,Droguerie,8.5,2,17.0,C568,23,Actif,2843,CB,119,117,Oui,Neige,3.9,Aucun,43,10
T03940,2025-12-29,S01,Paris,P008,Smartphone,Électronique,299.0,3,897.0,C348,23,Jeune,3369,Espèces,104,101,Non,Soleil,14.7,Black Friday,7,3
T03941,2025-08-10,S02,Lyon,P010,Casque audio,Électronique,49.0,4,196.0,C975,46,Senior,1928,Mobile,27,23,Oui,Pluie,33.5,Soldes,46,0
T03942,2025-05-10,S03,Marseille,P002,Riz 1kg,Alimentaire,2.0,4,8.0,C105,57,Jeune,849,Mobile,89,85,Oui,Soleil,-1.0,Black Friday,24,19
T03943,2025-09-16,S02,Lyon,P009,TV 4K,Électronique,599.0,10,5990.0,C193,54,Famille,1674,Mobile,134,124,Non,Soleil,32.5,Soldes,2,2
T03944,2025-12-28,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,1.1,2,2.2,C104,69,Jeune,1168,Mobile,41,39,Non,Nuageux,30.2,Noël,16,3
T03945,2025-03-22,S04,Lille,P002,Riz 1kg,Alimentaire,2.0,5,10.0,C478,31,Actif,2148,Espèces,108,103,Oui,Pluie,13.4,Noël,40,12
T03946,2025-08-10,S04,Lille,P001,Lait demi-écrémé,Alimentaire,1.2,7,8.4,C574,64,Famille,2038,Espèces,21,14,Oui,Pluie,28.0,Aucun,11,6
T03947,2025-07-22,S04,Lille,P006,T-shirt homme,Textile,12.0,9,108.0,C308,55,Jeune,1412,CB,198,189,Non,Pluie,25.1,Aucun,42,7
T03948,2025-05-04,S03,Marseille,P005,Lessive,Droguerie,8.5,1,8.5,C106,49,Actif,4572,Mobile,108,107,Oui,Neige,20.2,Aucun,18,10
T03949,2025-09-25,S06,Nice,P009,TV 4K,Électronique,599.0,5,2995.0,C729,29,Famille,2234,Espèces,49,44,Non,Nuageux,8.0,Black Friday,10,1
T03950,2025-12-01,S06,Nice,P001,Lait demi-écrémé,Alimentaire,1.2,4,4.8,C586,27,Jeune,1165,Mobile,176,172,Non,Nuageux,22.9,Aucun,40,6
T03951,2025-05-21,S04,Lille,P010,Casque audio,Électronique,49.0,1,49.0,C277,32,Actif,4932,CB,131,130,Non,Pluie,26.6,Black Friday,23,10
T03952,2025-12-18,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,1.2,10,12.0,C336,67,Famille,3609,Espèces,29,19,Non,Pluie,30.4,Black Friday,14,8
T03953,2025-05-24,S06,Nice,P007,Jeans,Textile,35.0,2,70.0,C508,53,Famille,945,CB,158,156,Non,Nuageux,20.3,Aucun,13,11
T03954,2025-07-01,S05,Toulouse,P010,Casque audio,Électronique,49.0,10,490.0,C244,65,Famille,799,Mobile,43,33,Oui,Nuageux,-0.9,Noël,40,14
T03955,2025-06-03,S04,Lille,P005,Lessive,Droguerie,8.5,2,17.0,C129,18,Actif,4738,CB,36,34,Oui,Neige,22.0,Black Friday,2,2
T03956,2025-10-01,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,1.2,10,12.0,C489,26,Jeune,4316,Espèces,45,35,Non,Neige,30.6,Aucun,2,2
T03957,2025-10-19,S01,Paris,P003,Pâtes 500g,Alimentaire,1.1,3,3.3,C469,24,Senior,4052,Espèces,151,148,Oui,Nuageux,23.5,Black Friday,22,19
T03958,2025-08-13,S04,Lille,P008,Smartphone,Électronique,299.0,7,2093.0,C896,53,Senior,1572,Mobile,25,18,Non,Pluie,-4.6,Aucun,43,29
T03959,2025-10-17,S05,Toulouse,P008,Smartphone,Électronique,299.0,10,2990.0,C630,33,Senior,304,Espèces,143,133,Non,Neige,-4.5,Noël,33,33
T03960,2025-01-04,S05,Toulouse,P009,TV 4K,Électronique,599.0,1,599.0,C816,43,Actif,2442,Mobile,129,128,Non,Neige,21.5,Noël,9,5
T03961,2025-01-20,S01,Paris,P006,T-shirt homme,Textile,12.0,5,60.0,C974,51,Actif,3763,Mobile,41,36,Non,Soleil,12.0,Soldes,7,5
T03962,2025-08-28,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,9,10.8,C109,54,Jeune,3247,Mobile,73,64,Oui,Pluie,6.4,Black Friday,42,5
T03963,2025-03-09,S03,Marseille,P006,T-shirt homme,Textile,12.0,8,96.0,C620,44,Jeune,3548,Mobile,119,111,Non,Nuageux,33.8,Black Friday,19,10
T03964,2025-08-12,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,3,13.5,C237,45,Jeune,2105,Mobile,78,75,Non,Soleil,10.5,Soldes,24,3
T03965,2025-09-08,S01,Paris,P002,Riz 1kg,Alimentaire,2.0,8,16.0,C328,29,Jeune,2385,CB,97,89,Oui,Neige,13.8,Black Friday,42,17
T03966,2025-07-14,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,1.1,7,7.7,C211,48,Famille,2054,Espèces,80,73,Non,Neige,-4.7,Noël,34,11
T03967,2025-03-24,S07,Bordeaux,P008,Smartphone,Électronique,299.0,6,1794.0,C181,52,Actif,4260,Mobile,53,47,Non,Nuageux,24.4,Black Friday,8,3
