livraison_id,type_flux,entrepot_depart_id,entrepot_depart_nom,entrepot_arrivee_id,entrepot_arrivee_nom,product_id,product_name,categorie,date_depart,date_arrivee_prevue,duree_transport_j,quantite,poids_kg,transporteur,cout_transport_eur,statut_livraison,incident
LIV01745,Magasin → Magasin,E04,Lille-Nord,E01,Paris-Rungis,P006,T-shirt homme,Textile,2025-08-18,2025-08-20,2,1027,5938.6,Geodis,797.76,En transit,Aucun
LIV01746,Magasin → Magasin,E06,Nice-Est,E05,Toulouse-Ouest,P010,Casque audio,Électronique,2025-04-02,2025-04-07,5,444,3817.3,DHL Supply Chain,310.22,Livré,Aucun
LIV01747,Magasin → Magasin,E01,Paris-Rungis,E07,Bordeaux-Centre,P008,Smartphone,Électronique,2025-04-05,2025-04-06,1,1385,17384.1,XPO Logistics,1765.62,Livré,Aucun
LIV01748,Inter-entrepôts,E08,Nantes-Atlantique,E04,Lille-Nord,P006,T-shirt homme,Textile,2025-08-04,2025-08-08,4,984,9138.0,XPO Logistics,1219.92,En transit,Aucun
LIV01749,Fournisseur → Entrepôt,E02,Lyon-Sud,E08,Nantes-Atlantique,P005,Lessive,Droguerie,2025-09-16,2025-09-19,3,329,2123.0,DHL Supply Chain,825.78,Retardé,Aucun
LIV01750,Magasin → Magasin,E06,Nice-Est,E04,Lille-Nord,P005,Lessive,Droguerie,2025-08-12,2025-08-15,3,1094,5776.1,Geodis,1558.85,Livré,Aucun
LIV01751,Inter-entrepôts,E05,Toulouse-Ouest,E02,Lyon-Sud,P008,Smartphone,Électronique,2025-10-18,2025-10-20,2,553,3303.1,DB Schenker,989.72,Livré,Aucun
LIV01752,Entrepôt → Magasin,E07,Bordeaux-Centre,E03,Marseille-Port,P003,Pâtes 500g,Alimentaire,2025-04-04,2025-04-09,5,1014,14842.7,DHL Supply Chain,1590.18,Livré,Aucun
LIV01753,Inter-entrepôts,E05,Toulouse-Ouest,E07,Bordeaux-Centre,P002,Riz 1kg,Alimentaire,2025-05-21,2025-05-24,3,1156,15679.5,XPO Logistics,3551.56,Livré,Aucun
LIV01754,Magasin → Magasin,E02,Lyon-Sud,E01,Paris-Rungis,P004,Shampoing,Droguerie,2025-02-04,2025-02-09,5,1109,7486.8,FM Logistic,2126.77,En transit,Aucun
LIV01755,Magasin → Magasin,E01,Paris-Rungis,E08,Nantes-Atlantique,P007,Jeans,Textile,2025-12-08,2025-12-13,5,1045,12519.4,XPO Logistics,2882.11,Livré,Aucun
LIV01756,Entrepôt → Magasin,E06,Nice-Est,E07,Bordeaux-Centre,P001,Lait demi-écrémé,Alimentaire,2025-12-07,2025-12-10,3,973,7943.9,DB Schenker,1078.96,En transit,Aucun
LIV01757,Magasin → Magasin,E06,Nice-Est,E01,Paris-Rungis,P009,TV 4K,Électronique,2025-07-27,2025-07-30,3,242,1304.0,XPO Logistics,159.12,En transit,Aucun
LIV01758,Inter-entrepôts,E08,Nantes-Atlantique,E05,Toulouse-Ouest,P001,Lait demi-écrémé,Alimentaire,2025-09-30,2025-10-04,4,1363,10607.4,DHL Supply Chain,1442.52,Livré,Aucun
LIV01759,Entrepôt → Magasin,E02,Lyon-Sud,E05,Toulouse-Ouest,P001,Lait demi-écrémé,Alimentaire,2025-06-29,2025-07-04,5,495,4616.9,DB Schenker,842.14,En transit,Aucun
LIV01760,Inter-entrepôts,E03,Marseille-Port,E05,Toulouse-Ouest,P005,Lessive,Droguerie,2025-02-09,2025-02-11,2,548,8178.8,FM Logistic,2508.83,Livré,Aucun
LIV01761,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E05,Toulouse-Ouest,P008,Smartphone,Électronique,2025-04-11,2025-04-14,3,244,1434.0,DHL Supply Chain,208.62,En transit,Aucun
LIV01762,Entrepôt → Magasin,E02,Lyon-Sud,E03,Marseille-Port,P002,Riz 1kg,Alimentaire,2025-09-14,2025-09-15,1,132,317.3,FM Logistic,275.29,Livré,Aucun
LIV01763,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E06,Nice-Est,P006,T-shirt homme,Textile,2025-06-20,2025-06-23,3,924,9573.8,XPO Logistics,1290.58,Livré,Aucun
LIV01764,Entrepôt → Magasin,E04,Lille-Nord,E02,Lyon-Sud,P002,Riz 1kg,Alimentaire,2025-10-09,2025-10-11,2,861,5197.3,FM Logistic,1612.73,Livré,Aucun
LIV01765,Entrepôt → Magasin,E05,Toulouse-Ouest,E04,Lille-Nord,P010,Casque audio,Électronique,2025-09-22,2025-09-26,4,432,1007.3,DB Schenker,460.57,Livré,Aucun
LIV01766,Magasin → Magasin,E03,Marseille-Port,E05,Toulouse-Ouest,P002,Riz 1kg,Alimentaire,2025-11-28,2025-11-30,2,964,1045.0,DB Schenker,368.47,Livré,Aucun
LIV01767,Fournisseur → Entrepôt,E01,Paris-Rungis,E06,Nice-Est,P001,Lait demi-écrémé,Alimentaire,2025-07-14,2025-07-18,4,67,585.1,DHL Supply Chain,197.23,Livré,Aucun
LIV01768,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E06,Nice-Est,P006,T-shirt homme,Textile,2025-09-15,2025-09-20,5,1169,10493.8,XPO Logistics,2132.12,Livré,Aucun
LIV01769,Entrepôt → Magasin,E03,Marseille-Port,E07,Bordeaux-Centre,P009,TV 4K,Électronique,2025-12-17,2025-12-20,3,296,3079.5,FM Logistic,473.7,Livré,Aucun
LIV01770,Entrepôt → Magasin,E02,Lyon-Sud,E07,Bordeaux-Centre,P002,Riz 1kg,Alimentaire,2025-03-15,2025-03-17,2,87,258.4,FM Logistic,196.8,Livré,Aucun
LIV01771,Fournisseur → Entrepôt,E02,Lyon-Sud,E03,Marseille-Port,P007,Jeans,Textile,2025-09-18,2025-09-21,3,75,380.5,XPO Logistics,327.72,Livré,Aucun
LIV01772,Magasin → Magasin,E01,Paris-Rungis,E02,Lyon-Sud,P009,TV 4K,Électronique,2025-08-20,2025-08-24,4,985,5678.8,DHL Supply Chain,1394.06,Livré,Aucun
LIV01773,Entrepôt → Magasin,E08,Nantes-Atlantique,E02,Lyon-Sud,P005,Lessive,Droguerie,2025-08-26,2025-08-31,5,597,2283.9,DB Schenker,646.3,En transit,Aucun
LIV01774,Inter-entrepôts,E02,Lyon-Sud,E08,Nantes-Atlantique,P001,Lait demi-écrémé,Alimentaire,2025-04-17,2025-04-19,2,457,6750.1,DHL Supply Chain,1472.8,Livré,Aucun
LIV01775,Magasin → Magasin,E08,Nantes-Atlantique,E02,Lyon-Sud,P001,Lait demi-écrémé,Alimentaire,2025-07-02,2025-07-07,5,712,5845.2,FM Logistic,560.72,Livré,Aucun
LIV01776,Magasin → Magasin,E03,Marseille-Port,E02,Lyon-Sud,P005,Lessive,Droguerie,2025-04-16,2025-04-17,1,288,2966.7,FM Logistic,887.78,Retardé,Aucun
LIV01777,Inter-entrepôts,E03,Marseille-Port,E07,Bordeaux-Centre,P004,Shampoing,Droguerie,2025-01-11,2025-01-15,4,1122,2307.4,DHL Supply Chain,460.22,En transit,Aucun
LIV01778,Magasin → Magasin,E01,Paris-Rungis,E05,Toulouse-Ouest,P008,Smartphone,Électronique,2025-11-14,2025-11-16,2,624,2514.0,DB Schenker,709.63,Livré,Casse
LIV01779,Magasin → Magasin,E02,Lyon-Sud,E01,Paris-Rungis,P004,Shampoing,Droguerie,2025-02-26,2025-03-01,3,1430,21344.4,XPO Logistics,5596.77,Livré,Aucun
LIV01780,Fournisseur → Entrepôt,E03,Marseille-Port,E05,Toulouse-Ouest,P005,Lessive,Droguerie,2025-06-12,2025-06-17,5,1495,18082.0,DB Schenker,5102.4,Livré,Aucun
LIV01781,Fournisseur → Entrepôt,E04,Lille-Nord,E07,Bordeaux-Centre,P002,Riz 1kg,Alimentaire,2025-01-07,2025-01-12,5,39,122.0,DHL Supply Chain,236.48,Livré,Aucun
LIV01782,Inter-entrepôts,E03,Marseille-Port,E07,Bordeaux-Centre,P008,Smartphone,Électronique,2025-06-29,2025-06-30,1,393,2953.7,Geodis,288.73,Livré,Aucun
LIV01783,Inter-entrepôts,E04,Lille-Nord,E06,Nice-Est,P008,Smartphone,Électronique,2025-03-25,2025-03-30,5,1130,854.1,DB Schenker,389.93,Retardé,Retard transporteur
LIV01784,Magasin → Magasin,E01,Paris-Rungis,E05,Toulouse-Ouest,P010,Casque audio,Électronique,2025-06-10,2025-06-15,5,1464,13792.8,DB Schenker,3421.26,Livré,Retard transporteur
LIV01785,Inter-entrepôts,E04,Lille-Nord,E03,Marseille-Port,P007,Jeans,Textile,2025-03-15,2025-03-17,2,1200,6239.6,FM Logistic,421.79,Livré,Aucun
LIV01786,Magasin → Magasin,E01,Paris-Rungis,E07,Bordeaux-Centre,P001,Lait demi-écrémé,Alimentaire,2025-01-03,2025-01-04,1,1110,14561.7,XPO Logistics,1675.96,Livré,Aucun
LIV01787,Entrepôt → Magasin,E04,Lille-Nord,E06,Nice-Est,P006,T-shirt homme,Textile,2025-07-16,2025-07-17,1,1093,9506.2,Geodis,703.53,Livré,Aucun
LIV01788,Entrepôt → Magasin,E05,Toulouse-Ouest,E04,Lille-Nord,P009,TV 4K,Électronique,2025-04-03,2025-04-06,3,963,11959.8,DHL Supply Chain,3483.22,Livré,Aucun
LIV01789,Inter-entrepôts,E01,Paris-Rungis,E08,Nantes-Atlantique,P007,Jeans,Textile,2025-08-03,2025-08-06,3,129,1434.8,DHL Supply Chain,463.83,Livré,Aucun
LIV01790,Entrepôt → Magasin,E03,Marseille-Port,E05,Toulouse-Ouest,P004,Shampoing,Droguerie,2025-03-04,2025-03-08,4,50,190.4,DB Schenker,119.82,Livré,Retard transporteur
LIV01791,Entrepôt → Magasin,E07,Bordeaux-Centre,E08,Nantes-Atlantique,P004,Shampoing,Droguerie,2025-03-06,2025-03-10,4,134,1878.4,Geodis,557.66,En transit,Aucun
LIV01792,Magasin → Magasin,E05,Toulouse-Ouest,E08,Nantes-Atlantique,P006,T-shirt homme,Textile,2025-08-09,2025-08-12,3,791,6479.7,DB Schenker,1086.91,Livré,Aucun
LIV01793,Magasin → Magasin,E02,Lyon-Sud,E04,Lille-Nord,P003,Pâtes 500g,Alimentaire,2025-09-16,2025-09-19,3,27,15.0,DHL Supply Chain,263.1,En transit,Aucun
LIV01794,Fournisseur → Entrepôt,E04,Lille-Nord,E05,Toulouse-Ouest,P009,TV 4K,Électronique,2025-05-19,2025-05-23,4,209,115.7,XPO Logistics,196.43,Livré,Erreur quantité
LIV01795,Fournisseur → Entrepôt,E04,Lille-Nord,E02,Lyon-Sud,P008,Smartphone,Électronique,2025-08-07,2025-08-09,2,1325,14622.2,Geodis,4017.09,Livré,Aucun
LIV01796,Fournisseur → Entrepôt,E05,Toulouse-Ouest,E01,Paris-Rungis,P008,Smartphone,Électronique,2025-09-10,2025-09-14,4,765,5422.9,Geodis,1925.48,Livré,Aucun
LIV01797,Entrepôt → Magasin,E01,Paris-Rungis,E04,Lille-Nord,P010,Casque audio,Électronique,2025-02-14,2025-02-15,1,1094,14757.0,FM Logistic,1570.95,Livré,Aucun
LIV01798,Inter-entrepôts,E04,Lille-Nord,E03,Marseille-Port,P009,TV 4K,Électronique,2025-12-07,2025-12-12,5,184,826.5,XPO Logistics,360.48,Livré,Aucun
LIV01799,Entrepôt → Magasin,E06,Nice-Est,E07,Bordeaux-Centre,P006,T-shirt homme,Textile,2025-11-21,2025-11-24,3,1394,11190.7,DHL Supply Chain,2549.67,Livré,Aucun
LIV01800,Fournisseur → Entrepôt,E02,Lyon-Sud,E07,Bordeaux-Centre,P004,Shampoing,Droguerie,2025-02-26,2025-03-03,5,467,5188.5,FM Logistic,1259.3,Livré,Aucun
LIV01801,Fournisseur → Entrepôt,E05,Toulouse-Ouest,E03,Marseille-Port,P007,Jeans,Textile,2025-10-02,2025-10-05,3,43,79.5,DB Schenker,193.33,Livré,Aucun
LIV01802,Entrepôt → Magasin,E05,Toulouse-Ouest,E02,Lyon-Sud,P010,Casque audio,Électronique,2025-04-26,2025-04-28,2,835,9331.8,DHL Supply Chain,2941.48,Livré,Retard transporteur
LIV01803,Inter-entrepôts,E04,Lille-Nord,E08,Nantes-Atlantique,P008,Smartphone,Électronique,2025-12-05,2025-12-06,1,146,145.2,FM Logistic,170.78,Livré,Aucun
LIV01804,Magasin → Magasin,E02,Lyon-Sud,E03,Marseille-Port,P008,Smartphone,Électronique,2025-10-23,2025-10-25,2,171,1627.4,DHL Supply Chain,568.23,Livré,Aucun
LIV01805,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E08,Nantes-Atlantique,P010,Casque audio,Électronique,2025-11-07,2025-11-12,5,10,66.8,Geodis,82.67,Livré,Retard transporteur
LIV01806,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E04,Lille-Nord,P002,Riz 1kg,Alimentaire,2025-02-13,2025-02-18,5,392,3290.7,FM Logistic,342.94,Livré,Aucun
LIV01807,Magasin → Magasin,E05,Toulouse-Ouest,E02,Lyon-Sud,P006,T-shirt homme,Textile,2025-10-15,2025-10-17,2,55,489.6,DB Schenker,361.02,Livré,Aucun
LIV01808,Inter-entrepôts,E07,Bordeaux-Centre,E05,Toulouse-Ouest,P002,Riz 1kg,Alimentaire,2025-09-22,2025-09-26,4,255,2547.8,DB Schenker,479.74,Livré,Aucun
LIV01809,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E03,Marseille-Port,P003,Pâtes 500g,Alimentaire,2025-03-30,2025-03-31,1,862,10512.5,DB Schenker,2816.26,Livré,Aucun
LIV01810,Inter-entrepôts,E01,Paris-Rungis,E02,Lyon-Sud,P004,Shampoing,Droguerie,2025-06-29,2025-07-04,5,130,1307.6,XPO Logistics,541.09,Livré,Aucun
LIV01811,Fournisseur → Entrepôt,E05,Toulouse-Ouest,E06,Nice-Est,P002,Riz 1kg,Alimentaire,2025-01-21,2025-01-26,5,1070,5794.5,Geodis,921.8,Retardé,Aucun
LIV01812,Inter-entrepôts,E08,Nantes-Atlantique,E06,Nice-Est,P003,Pâtes 500g,Alimentaire,2025-08-20,2025-08-24,4,1046,12359.5,XPO Logistics,1683.75,En transit,Aucun
LIV01813,Inter-entrepôts,E02,Lyon-Sud,E06,Nice-Est,P002,Riz 1kg,Alimentaire,2025-07-17,2025-07-21,4,186,2512.8,Geodis,650.5,Livré,Aucun
LIV01814,Inter-entrepôts,E01,Paris-Rungis,E05,Toulouse-Ouest,P004,Shampoing,Droguerie,2025-08-12,2025-08-13,1,1030,5016.4,Geodis,1120.04,Livré,Aucun
LIV01815,Fournisseur → Entrepôt,E01,Paris-Rungis,E02,Lyon-Sud,P001,Lait demi-écrémé,Alimentaire,2025-01-15,2025-01-16,1,194,707.4,DB Schenker,305.35,Livré,Aucun
LIV01816,Entrepôt → Magasin,E05,Toulouse-Ouest,E01,Paris-Rungis,P002,Riz 1kg,Alimentaire,2025-02-17,2025-02-19,2,1325,11513.7,Geodis,1104.39,Livré,Aucun
LIV01817,Inter-entrepôts,E08,Nantes-Atlantique,E07,Bordeaux-Centre,P008,Smartphone,Électronique,2025-03-17,2025-03-20,3,601,2387.2,FM Logistic,542.03,Livré,Aucun
LIV01818,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E05,Toulouse-Ouest,P010,Casque audio,Électronique,2025-02-20,2025-02-23,3,1419,13676.9,FM Logistic,3327.96,Retardé,Casse
LIV01819,Magasin → Magasin,E05,Toulouse-Ouest,E04,Lille-Nord,P001,Lait demi-écrémé,Alimentaire,2025-11-19,2025-11-24,5,223,1022.5,FM Logistic,467.93,Livré,Aucun
LIV01820,Entrepôt → Magasin,E04,Lille-Nord,E02,Lyon-Sud,P009,TV 4K,Électronique,2025-03-09,2025-03-13,4,721,4689.6,FM Logistic,1082.39,En transit,Aucun
LIV01821,Entrepôt → Magasin,E03,Marseille-Port,E05,Toulouse-Ouest,P007,Jeans,Textile,2025-07-30,2025-08-04,5,1198,2440.6,DHL Supply Chain,760.75,Livré,Aucun
LIV01822,Magasin → Magasin,E01,Paris-Rungis,E07,Bordeaux-Centre,P009,TV 4K,Électronique,2025-11-21,2025-11-25,4,1435,16984.3,DHL Supply Chain,2637.0,En transit,Casse
LIV01823,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E04,Lille-Nord,P006,T-shirt homme,Textile,2025-11-04,2025-11-08,4,1014,6768.6,Geodis,916.79,En transit,Aucun
LIV01824,Magasin → Magasin,E06,Nice-Est,E01,Paris-Rungis,P007,Jeans,Textile,2025-09-26,2025-09-28,2,403,4005.1,XPO Logistics,617.5,En transit,Aucun
LIV01825,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E07,Bordeaux-Centre,P005,Lessive,Droguerie,2025-12-20,2025-12-21,1,1370,14888.9,Geodis,2550.5,Livré,Aucun
LIV01826,Magasin → Magasin,E04,Lille-Nord,E07,Bordeaux-Centre,P009,TV 4K,Électronique,2025-07-08,2025-07-11,3,834,287.2,XPO Logistics,207.59,Livré,Aucun
LIV01827,Inter-entrepôts,E02,Lyon-Sud,E03,Marseille-Port,P004,Shampoing,Droguerie,2025-01-02,2025-01-05,3,1062,12779.0,Geodis,3008.73,En transit,Aucun
LIV01828,Inter-entrepôts,E03,Marseille-Port,E06,Nice-Est,P006,T-shirt homme,Textile,2025-06-20,2025-06-24,4,825,7748.3,Geodis,987.7,Livré,Aucun
LIV01829,Magasin → Magasin,E02,Lyon-Sud,E08,Nantes-Atlantique,P010,Casque audio,Électronique,2025-01-06,2025-01-10,4,270,828.9,DB Schenker,249.45,Livré,Aucun
LIV01830,Fournisseur → Entrepôt,E02,Lyon-Sud,E06,Nice-Est,P008,Smartphone,Électronique,2025-06-08,2025-06-12,4,16,154.9,Geodis,166.69,Livré,Aucun
LIV01831,Magasin → Magasin,E03,Marseille-Port,E04,Lille-Nord,P010,Casque audio,Électronique,2025-09-28,2025-10-01,3,1209,7065.2,Geodis,961.23,En transit,Erreur quantité
LIV01832,Fournisseur → Entrepôt,E02,Lyon-Sud,E05,Toulouse-Ouest,P003,Pâtes 500g,Alimentaire,2025-11-20,2025-11-24,4,942,2754.4,Geodis,346.9,Livré,Aucun
LIV01833,Entrepôt → Magasin,E04,Lille-Nord,E02,Lyon-Sud,P002,Riz 1kg,Alimentaire,2025-07-10,2025-07-14,4,878,6056.2,DHL Supply Chain,664.67,Livré,Aucun
LIV01834,Entrepôt → Magasin,E01,Paris-Rungis,E04,Lille-Nord,P006,T-shirt homme,Textile,2025-11-09,2025-11-14,5,1235,3251.6,FM Logistic,1055.5,Livré,Aucun
LIV01835,Entrepôt → Magasin,E03,Marseille-Port,E02,Lyon-Sud,P002,Riz 1kg,Alimentaire,2025-05-05,2025-05-06,1,1147,10167.6,Geodis,1647.31,Livré,Aucun
LIV01836,Entrepôt → Magasin,E08,Nantes-Atlantique,E02,Lyon-Sud,P005,Lessive,Droguerie,2025-02-16,2025-02-20,4,1457,5936.4,DB Schenker,579.33,Retardé,Aucun
LIV01837,Entrepôt → Magasin,E03,Marseille-Port,E02,Lyon-Sud,P004,Shampoing,Droguerie,2025-06-24,2025-06-27,3,1212,1699.7,DHL Supply Chain,661.06,Livré,Aucun
LIV01838,Magasin → Magasin,E04,Lille-Nord,E01,Paris-Rungis,P004,Shampoing,Droguerie,2025-07-15,2025-07-17,2,486,3807.4,DB Schenker,1048.17,Livré,Aucun
LIV01839,Fournisseur → Entrepôt,E04,Lille-Nord,E03,Marseille-Port,P003,Pâtes 500g,Alimentaire,2025-06-12,2025-06-13,1,141,2079.0,DHL Supply Chain,290.97,Livré,Aucun
LIV01840,Magasin → Magasin,E07,Bordeaux-Centre,E08,Nantes-Atlantique,P008,Smartphone,Électronique,2025-09-06,2025-09-11,5,1290,2265.9,DB Schenker,708.73,Livré,Aucun
LIV01841,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E03,Marseille-Port,P010,Casque audio,Électronique,2025-02-03,2025-02-06,3,452,2435.2,Geodis,191.01,Livré,Erreur quantité
LIV01842,Fournisseur → Entrepôt,E01,Paris-Rungis,E05,Toulouse-Ouest,P004,Shampoing,Droguerie,2025-11-03,2025-11-05,2,1240,13334.3,XPO Logistics,2941.15,Livré,Casse
LIV01843,Magasin → Magasin,E02,Lyon-Sud,E01,Paris-Rungis,P001,Lait demi-écrémé,Alimentaire,2025-06-03,2025-06-08,5,1352,11989.4,DB Schenker,3351.36,Retardé,Casse
LIV01844,Inter-entrepôts,E05,Toulouse-Ouest,E08,Nantes-Atlantique,P008,Smartphone,Électronique,2025-12-31,2026-01-01,1,1259,10758.7,FM Logistic,2176.37,Livré,Aucun
LIV01845,Entrepôt → Magasin,E07,Bordeaux-Centre,E08,Nantes-Atlantique,P004,Shampoing,Droguerie,2025-05-03,2025-05-08,5,1394,15470.0,DB Schenker,1470.01,Retardé,Aucun
LIV01846,Inter-entrepôts,E03,Marseille-Port,E08,Nantes-Atlantique,P009,TV 4K,Électronique,2025-08-08,2025-08-11,3,1012,11413.1,DB Schenker,1207.85,En transit,Aucun
LIV01847,Entrepôt → Magasin,E03,Marseille-Port,E06,Nice-Est,P004,Shampoing,Droguerie,2025-01-02,2025-01-03,1,885,2518.6,FM Logistic,459.41,Livré,Casse
LIV01848,Inter-entrepôts,E05,Toulouse-Ouest,E03,Marseille-Port,P002,Riz 1kg,Alimentaire,2025-08-01,2025-08-05,4,1178,1899.4,DHL Supply Chain,389.31,Livré,Aucun
LIV01849,Entrepôt → Magasin,E02,Lyon-Sud,E05,Toulouse-Ouest,P003,Pâtes 500g,Alimentaire,2025-11-10,2025-11-12,2,495,1810.4,DB Schenker,666.97,Livré,Aucun
LIV01850,Inter-entrepôts,E02,Lyon-Sud,E04,Lille-Nord,P004,Shampoing,Droguerie,2025-06-30,2025-07-04,4,353,3799.8,DB Schenker,871.3,Livré,Aucun
LIV01851,Entrepôt → Magasin,E05,Toulouse-Ouest,E07,Bordeaux-Centre,P001,Lait demi-écrémé,Alimentaire,2025-10-22,2025-10-25,3,222,936.2,XPO Logistics,325.38,En transit,Aucun
LIV01852,Inter-entrepôts,E02,Lyon-Sud,E06,Nice-Est,P003,Pâtes 500g,Alimentaire,2025-05-29,2025-06-01,3,800,6677.4,DHL Supply Chain,1764.85,Livré,Aucun
LIV01853,Entrepôt → Magasin,E04,Lille-Nord,E06,Nice-Est,P007,Jeans,Textile,2025-11-25,2025-11-28,3,1328,17315.6,XPO Logistics,5297.41,Livré,Aucun
LIV01854,Inter-entrepôts,E03,Marseille-Port,E02,Lyon-Sud,P003,Pâtes 500g,Alimentaire,2025-03-12,2025-03-15,3,335,4316.3,FM Logistic,727.81,Livré,Aucun
LIV01855,Entrepôt → Magasin,E03,Marseille-Port,E04,Lille-Nord,P005,Lessive,Droguerie,2025-02-23,2025-02-26,3,711,10656.7,DHL Supply Chain,3265.28,Retardé,Aucun
LIV01856,Fournisseur → Entrepôt,E01,Paris-Rungis,E04,Lille-Nord,P005,Lessive,Droguerie,2025-08-27,2025-08-30,3,1436,2336.5,DHL Supply Chain,468.35,Livré,Aucun
LIV01857,Fournisseur → Entrepôt,E01,Paris-Rungis,E05,Toulouse-Ouest,P006,T-shirt homme,Textile,2025-04-04,2025-04-07,3,454,1314.7,FM Logistic,228.88,Livré,Aucun
LIV01858,Inter-entrepôts,E05,Toulouse-Ouest,E07,Bordeaux-Centre,P006,T-shirt homme,Textile,2025-03-02,2025-03-07,5,1212,6938.6,DHL Supply Chain,2179.56,Livré,Aucun
LIV01859,Fournisseur → Entrepôt,E05,Toulouse-Ouest,E04,Lille-Nord,P003,Pâtes 500g,Alimentaire,2025-10-06,2025-10-07,1,669,6777.9,Geodis,542.63,Livré,Aucun
LIV01860,Entrepôt → Magasin,E07,Bordeaux-Centre,E02,Lyon-Sud,P003,Pâtes 500g,Alimentaire,2025-01-14,2025-01-17,3,409,4087.1,FM Logistic,959.94,Livré,Retard transporteur
LIV01861,Magasin → Magasin,E03,Marseille-Port,E04,Lille-Nord,P009,TV 4K,Électronique,2025-05-09,2025-05-14,5,274,1812.7,XPO Logistics,529.98,En transit,Aucun
LIV01862,Entrepôt → Magasin,E06,Nice-Est,E08,Nantes-Atlantique,P007,Jeans,Textile,2025-10-09,2025-10-11,2,115,1488.4,FM Logistic,344.44,Livré,Aucun
LIV01863,Entrepôt → Magasin,E03,Marseille-Port,E02,Lyon-Sud,P001,Lait demi-écrémé,Alimentaire,2025-10-25,2025-10-27,2,739,2143.8,XPO Logistics,380.52,En transit,Aucun
LIV01864,Inter-entrepôts,E06,Nice-Est,E07,Bordeaux-Centre,P005,Lessive,Droguerie,2025-09-09,2025-09-14,5,177,603.6,FM Logistic,312.77,En transit,Aucun
LIV01865,Entrepôt → Magasin,E03,Marseille-Port,E04,Lille-Nord,P002,Riz 1kg,Alimentaire,2025-01-12,2025-01-13,1,1387,19044.5,DB Schenker,1958.06,Retardé,Aucun
LIV01866,Magasin → Magasin,E04,Lille-Nord,E03,Marseille-Port,P010,Casque audio,Électronique,2025-12-20,2025-12-23,3,443,1232.4,FM Logistic,412.99,En transit,Aucun
LIV01867,Entrepôt → Magasin,E08,Nantes-Atlantique,E04,Lille-Nord,P001,Lait demi-écrémé,Alimentaire,2025-01-07,2025-01-09,2,995,11593.0,FM Logistic,957.85,Livré,Retard transporteur
LIV01868,Fournisseur → Entrepôt,E03,Marseille-Port,E04,Lille-Nord,P007,Jeans,Textile,2025-01-07,2025-01-12,5,1054,14118.0,Geodis,2886.01,En transit,Aucun
LIV01869,Fournisseur → Entrepôt,E02,Lyon-Sud,E04,Lille-Nord,P002,Riz 1kg,Alimentaire,2025-04-06,2025-04-08,2,1333,17253.9,FM Logistic,2805.69,Livré,Erreur quantité
LIV01870,Magasin → Magasin,E05,Toulouse-Ouest,E06,Nice-Est,P005,Lessive,Droguerie,2025-02-26,2025-02-27,1,915,1753.8,FM Logistic,797.33,Livré,Aucun
LIV01871,Magasin → Magasin,E04,Lille-Nord,E05,Toulouse-Ouest,P003,Pâtes 500g,Alimentaire,2025-12-23,2025-12-26,3,1266,12907.4,FM Logistic,2840.22,Livré,Aucun
LIV01872,Magasin → Magasin,E05,Toulouse-Ouest,E06,Nice-Est,P004,Shampoing,Droguerie,2025-05-18,2025-05-20,2,1440,3296.2,DHL Supply Chain,851.16,Livré,Casse
LIV01873,Magasin → Magasin,E02,Lyon-Sud,E04,Lille-Nord,P005,Lessive,Droguerie,2025-12-03,2025-12-05,2,1171,12226.8,DB Schenker,3572.51,Retardé,Aucun
LIV01874,Magasin → Magasin,E02,Lyon-Sud,E08,Nantes-Atlantique,P010,Casque audio,Électronique,2025-06-04,2025-06-08,4,1385,18118.9,Geodis,3216.9,Annulé,Aucun
LIV01875,Entrepôt → Magasin,E04,Lille-Nord,E03,Marseille-Port,P004,Shampoing,Droguerie,2025-04-23,2025-04-27,4,466,6323.7,DB Schenker,1381.4,Retardé,Aucun
LIV01876,Entrepôt → Magasin,E06,Nice-Est,E08,Nantes-Atlantique,P002,Riz 1kg,Alimentaire,2025-07-10,2025-07-13,3,1101,15904.7,Geodis,4708.21,Livré,Aucun
LIV01877,Fournisseur → Entrepôt,E04,Lille-Nord,E06,Nice-Est,P008,Smartphone,Électronique,2025-01-29,2025-02-02,4,235,292.6,FM Logistic,301.42,Annulé,Aucun
LIV01878,Fournisseur → Entrepôt,E05,Toulouse-Ouest,E06,Nice-Est,P002,Riz 1kg,Alimentaire,2025-11-16,2025-11-18,2,1495,16051.0,DHL Supply Chain,2302.83,Livré,Aucun
LIV01879,Magasin → Magasin,E07,Bordeaux-Centre,E03,Marseille-Port,P009,TV 4K,Électronique,2025-03-03,2025-03-06,3,466,743.9,Geodis,459.25,Livré,Aucun
